entry,name,calling_convention,parameter_count,body_address_count
004b3378,FUN_004b3378,unknown,0,226
004b345a,FUN_004b345a,unknown,0,339
004b35ad,FUN_004b35ad,unknown,0,94
004b360b,FUN_004b360b,unknown,0,67
004b364e,FUN_004b364e,unknown,0,246
004b3744,FUN_004b3744,unknown,0,726
004b3a1a,FUN_004b3a1a,unknown,0,1029
004b3e1f,FUN_004b3e1f,unknown,0,39
004b3e46,FUN_004b3e46,unknown,0,38
004b3e6c,W?findHandler$n_pnuc_pnuc,unknown,0,30
004b3e8a,__wcpp_4_dispatch_dummy__,unknown,0,36
004b3eae,__wcpp_4_fs_lookup__,unknown,0,259
004b3fb1,___wcpp_4_fs_handler_rtn_,unknown,0,6
004b3fb7,__wcpp_4_multi_thread_init__,unknown,0,1
004b3fc7,W?$ct__EXC_PR$n_pn$_RTCTL$$pn$RW_DTREG$$$EXCSTATE$$__,unknown,0,44
004b3ff3,W?$dt__EXC_PR$n___,unknown,0,14
004b4001,W?$ct__EXC_PR_FREE$n_pn$_RTCTL$$pn$RW_DTREG$$$EXCSTATE$$pn$ACTIVE_EXC$$__,unknown,0,18
004b4013,W?$dt__EXC_PR_FREE$n___,unknown,0,43
004b403e,W?$ct__EXC_PR_DTOR$n_pn$_RTCTL$$pn$RW_DTREG$$$EXCSTATE$$pn$ACTIVE_EXC$$__,unknown,0,15
004b404d,W?$ct__EXC_PR_FNEXC$n_pn$_RTCTL$$pn$RW_DTREG$$pn$2$pn$ACTIVE_EXC$$__,unknown,0,32
004b406d,W?$dt__EXC_PR_FNEXC$n___,unknown,0,5
004b4072,W?$dt__EXC_PR_DTOR$n___,unknown,0,35
004b4095,W?unexpected$n__v,unknown,0,86
004b40eb,__wcpp_4_corrupted_stack__,unknown,0,20
004b40ff,__wcpp_4_call_terminate__,unknown,0,38
004b4125,__wcpp_4_ts_refed__,unknown,0,22
004b413b,__wcpp_4_ts_pnted__,unknown,0,1
004b416d,__wcpp_4_ts_equiv__,unknown,0,1
004b4226,_setjmp_,unknown,0,1
004b4265,longjmp_,unknown,0,133
004b42ea,__wcpp_4_pgm_thread__,unknown,0,48
004b431a,__wcpp_4_exc_setup__,unknown,0,153
004b43b3,stackavail_,unknown,0,15
004b43e6,__wcpp_4_alloc_exc__,unknown,0,309
004b45a3,__wcpp_4_free_exc__,unknown,0,70
004b45e9,__wcpp_4_find_active__,unknown,0,1
004b4601,__wcpp_4_dtor_free_exc__,unknown,0,116
004b4675,__wcpp_4_stab_entry__,unknown,0,19
004b4688,__wcpp_4_stab_trav_comp__,unknown,0,1
004b46c5,W?travPosn$n_pn$STAB_TRAVERSE$$ui_pn$RO_STATE$$,unknown,0,75
004b475c,__wcpp_4_stab_trav_init__,unknown,0,34
004b477e,__wcpp_4_stab_trav_next__,unknown,0,79
004b47cd,__wcpp_4_stab_trav_move__,unknown,0,11
004b47d8,putch_,unknown,0,100
004b483c,__NTRealKey_,unknown,0,37
004b4861,initConsoleHandles_,unknown,0,109
004b48ce,__NTConsoleInput_,unknown,0,11
004b48d9,__NTConsoleOutput_,unknown,0,11
004b48e4,_begin_thread_helper@4,unknown,0,124
004b4960,__CBeginThreadEx_,unknown,0,120
004b49d8,__CEndThreadEx_,unknown,0,42
004b4a05,__InitFiles_,unknown,0,1
004b4a97,__full_io_exit_,unknown,0,1
004b4aa3,fcloseall_,unknown,0,1
004b4aa8,docloseall_,unknown,0,1
004b4b00,__NTAtMaxFiles_,unknown,0,69
004b4b45,__NTAddFileHandle_,unknown,0,121
004b4bbe,__NTAddSpecificFileHandle_,unknown,0,1
004b4c63,__NTRemoveFileHandle_,unknown,0,44
004b4c8f,__NTInitFileHandles_,unknown,0,95
004b4cee,__NTGetFakeHandle_,unknown,0,41
004b4d17,FUN_004b4d17,unknown,0,69
004b4d5c,__lib_GetModuleFileNameW_,unknown,0,144
004b4dec,FUN_004b4dec,unknown,0,39
004b4e13,__init_stack_limits_,unknown,0,103
004b4e7a,FUN_004b4e7a,unknown,0,58
004b4eb4,FUN_004b4eb4,unknown,0,77
004b4f01,TopLevelExceptionFilter,unknown,0,439
004b529a,FUN_004b529a,unknown,0,76
004b52e6,FUN_004b52e6,unknown,0,36
004b5310,FUN_004b5310,unknown,0,44
004b5340,FUN_004b5340,unknown,0,196
004b5410,_ismbdprint_,unknown,0,16
004b54f0,FUN_004b54f0,unknown,0,138
004b5580,FUN_004b5580,unknown,0,121
004b5600,FUN_004b5600,unknown,0,103
004b5667,__EnterWVIDEO_,unknown,0,21
004b568d,__RegisterThreadDataSize_,unknown,0,1
004b56b5,nullsub_12,unknown,0,1
004b56b6,calloc_,unknown,0,24
004b56ce,__GetThreadData_,unknown,0,57
004b5707,__ReallocThreadData_,unknown,0,212
004b57db,__AddThreadData_,unknown,0,97
004b583c,__RemoveThreadData_,unknown,0,74
004b5886,__ResizeThreadDataList_,unknown,0,1
004b58a9,__FreeThreadDataList_,unknown,0,1
004b58d2,__InitThreadData_,unknown,0,40
004b58fa,j___FreeThreadDataList_,unknown,0,1
004b58ff,wctomb_,unknown,0,53
004b5934,W?_no_support_loaded$n__v_0,unknown,0,18
004b5946,__clib_ulltoa_,unknown,0,151
004b59de,__clib_lltoa_,unknown,0,1
004b5a33,FUN_004b5a33,unknown,0,73
004b5a97,_ismbblead_,unknown,0,1
004b5aa5,__mbInitOnStartup_,unknown,0,1
004b5aac,_nheapshrink_,unknown,0,61
004b5ac0,__ReturnMemToSystem_,unknown,0,96
004b5b20,__ReleaseMiniHeap_,unknown,0,42
004b5ba0,FUN_004b5ba0,unknown,0,44
004b5bcc,FUN_004b5bcc,unknown,0,88
004b5c24,isatty_,unknown,0,86
004b5c7a,FUN_004b5c7a,unknown,0,52
004b5cc2,getenv_,unknown,0,90
004b5d1c,_fullpath_,unknown,0,145
004b5dad,fsync_,unknown,0,93
004b5e0a,FUN_004b5e0a,unknown,0,51
004b5e3d,FUN_004b5e3d,unknown,0,229
004b5f22,FUN_004b5f22,unknown,0,66
004b5f64,FUN_004b5f64,unknown,0,687
004b6213,FUN_004b6213,unknown,0,48
004b6243,__brktime_,unknown,0,277
004b6358,_gmtime_,unknown,0,1
004b6376,gmtime_,unknown,0,1
004b64c2,FUN_004b64c2,unknown,0,519
004b650b,FUN_004b650b,unknown,0,38
004b6531,FUN_004b6531,unknown,0,277
004b6646,FUN_004b6646,unknown,0,238
004b67fc,getche_,unknown,0,34
004b681e,_EFG_Format_,unknown,0,1
004b6932,__Strtold_,unknown,0,404
004b6ac6,strtod_,unknown,0,127
004b6b45,__LDClass_,unknown,0,1
004b6b95,fixup_,unknown,0,1
004b6bcd,ecvt_,unknown,0,1
004b6c06,fcvt_,unknown,0,1
004b6c39,nullsub_13,unknown,0,1
004b6c3a,__init_80x87,unknown,0,1
004b6c61,__MakeDOSDT_,unknown,0,1
004b6c87,__FromDOSDT_,unknown,0,1
004b6cb4,__GetNTDirInfo_,unknown,0,1
004b6cef,__NTFindNextFileWithAttr_,unknown,0,48
004b6d1f,__nt_filetime_cvt_,unknown,0,172
004b6dd0,W?_fn_init$n__v_1,unknown,0,213
004b70a0,FUN_004b70a0,unknown,0,152
004b7140,PP_ParsePrimary,unknown,0,152
004b71e0,PP_ShouldEmit,unknown,0,230
004b72d0,FUN_004b72d0,unknown,0,96
004b7460,PP_BuildDefault,unknown,0,237
004b7550,PP_MakeConst31,unknown,0,85
004b75b0,PP_MakeConst30,unknown,0,320
004b76f0,PP_MakeConst26,unknown,0,217
004b77d0,FUN_004b77d0,unknown,0,59
004b7810,PP_MakeConst28,unknown,0,293
004b7d50,FUN_004b7d50,unknown,0,268
004b7f40,W?Unlock$_CSyncObject$n_lpnl_i_3,unknown,0,6
004b8030,FUN_004b8030,unknown,0,66
004b8080,FUN_004b8080,unknown,0,76
004b80d0,FUN_004b80d0,unknown,0,112
004b8140,FUN_004b8140,unknown,0,117
004b81c0,FUN_004b81c0,unknown,0,39
004b81f0,FUN_004b81f0,unknown,0,354
004b8360,FUN_004b8360,unknown,0,47
004b8390,FUN_004b8390,unknown,0,8
004b83a0,FUN_004b83a0,unknown,0,166
004b8450,FUN_004b8450,unknown,0,64
004b8490,FUN_004b8490,unknown,0,742
004b8780,FUN_004b8780,unknown,0,488
004b8970,FUN_004b8970,unknown,0,403
004b8b10,FUN_004b8b10,unknown,0,321
004b8c60,FUN_004b8c60,unknown,0,303
004b8d90,FUN_004b8d90,unknown,0,292
004b8ec0,FUN_004b8ec0,unknown,0,295
004b8ff0,FUN_004b8ff0,unknown,0,161
004b90a0,FUN_004b90a0,unknown,0,381
004b9220,FUN_004b9220,unknown,0,258
004b9330,FUN_004b9330,unknown,0,169
004b93e0,FUN_004b93e0,unknown,0,496
004b95d0,FUN_004b95d0,unknown,0,107
004b9640,FUN_004b9640,unknown,0,361
004b97b0,AST_AllocNode,unknown,0,203
004b9880,AST_FreeNode,unknown,0,118
004b9900,FUN_004b9900,unknown,0,128
004b9980,FUN_004b9980,unknown,0,100
004b99f0,FUN_004b99f0,unknown,0,127
004b9a70,FUN_004b9a70,unknown,0,119
004b9af0,FUN_004b9af0,unknown,0,254
004b9c10,FUN_004b9c10,unknown,0,98
004b9d80,FUN_004b9d80,unknown,0,140
004b9e10,FUN_004b9e10,unknown,0,169
004b9ec0,FUN_004b9ec0,unknown,0,51
004ba820,FUN_004ba820,unknown,0,35
004bab10,FUN_004bab10,unknown,0,116
004bab90,FUN_004bab90,unknown,0,65
004babe0,FUN_004babe0,unknown,0,254
004bace0,FUN_004bace0,unknown,0,238
004bae10,FUN_004bae10,unknown,0,80
004bae60,FUN_004bae60,unknown,0,57
004bb190,FUN_004bb190,unknown,0,333
004bb2e0,FUN_004bb2e0,unknown,0,127
004bb360,FUN_004bb360,unknown,0,343
004bb4c0,FUN_004bb4c0,unknown,0,144
004bbb60,FUN_004bbb60,unknown,0,207
004bbf90,FUN_004bbf90,unknown,0,67
004bbfe0,FUN_004bbfe0,unknown,0,293
004bc110,FUN_004bc110,unknown,0,491
004bc300,FUN_004bc300,unknown,0,717
004bc7c0,FUN_004bc7c0,unknown,0,90
004bc820,FUN_004bc820,unknown,0,155
004bcbf0,FUN_004bcbf0,unknown,0,154
004bcf80,FUN_004bcf80,unknown,0,112
004bcff0,FUN_004bcff0,unknown,0,108
004bd060,FUN_004bd060,unknown,0,124
004bd0e0,FUN_004bd0e0,unknown,0,92
004bd140,FUN_004bd140,unknown,0,31
004bd160,FUN_004bd160,unknown,0,6
004bd170,FUN_004bd170,unknown,0,40
004bd280,FUN_004bd280,unknown,0,51
004bd2c0,Parser_ParseExpression,unknown,0,82
004bd320,FUN_004bd320,unknown,0,534
004bd540,Parser_ParseExpansion,unknown,0,372
004bd6c0,FUN_004bd6c0,unknown,0,74
004bd710,FUN_004bd710,unknown,0,64
004bd750,FUN_004bd750,unknown,0,443
004bd910,FUN_004bd910,unknown,0,110
004bd980,FUN_004bd980,unknown,0,169
004bda30,FUN_004bda30,unknown,0,157
004bdad0,Parser_ParseProgram,unknown,0,289
004bdc00,unknown_libname_13,unknown,0,16
004bdd40,W?_fn_init$n__v_2,unknown,0,123
004bddc0,FUN_004bddc0,unknown,0,6
004bddd0,FUN_004bddd0,unknown,0,6
004bdde0,FUN_004bdde0,unknown,0,64
004bde20,Lexer_ParseProgram,unknown,0,19
004bde40,FUN_004bde40,unknown,0,16
004bdf80,Lexer_ParseDeftemplate,unknown,0,909
004be310,FUN_004be310,unknown,0,154
004beb30,FUN_004beb30,unknown,0,40
004beb60,FUN_004beb60,unknown,0,32
004beb80,FUN_004beb80,unknown,0,36
004bebb0,FUN_004bebb0,unknown,0,157
004bec50,FUN_004bec50,unknown,0,104
004becc0,FUN_004becc0,unknown,0,547
004bef30,FUN_004bef30,unknown,0,675
004bf1e0,FUN_004bf1e0,unknown,0,276
004bf300,FUN_004bf300,unknown,0,227
004bf3f0,FUN_004bf3f0,unknown,0,87
004bf690,FUN_004bf690,unknown,0,348
004bf7f0,FUN_004bf7f0,unknown,0,239
004bf8df,FUN_004bf8df,unknown,0,17
004bf990,FUN_004bf990,unknown,0,121
004bfa10,FUN_004bfa10,unknown,0,93
004bfa70,FUN_004bfa70,unknown,0,124
004bfaf0,FUN_004bfaf0,unknown,0,159
004bfb90,FUN_004bfb90,unknown,0,155
004bfc30,FUN_004bfc30,unknown,0,49
004bfc70,FUN_004bfc70,unknown,0,38
004bff90,FUN_004bff90,unknown,0,116
004c0010,FUN_004c0010,unknown,0,65
004c0060,FUN_004c0060,unknown,0,458
004c0230,FUN_004c0230,unknown,0,736
004c0550,FUN_004c0550,unknown,0,205
004c0620,FUN_004c0620,unknown,0,152
004c06c0,FUN_004c06c0,unknown,0,446
004c0880,FUN_004c0880,unknown,0,120
004c0900,FUN_004c0900,unknown,0,474
004c0ae0,FUN_004c0ae0,unknown,0,216
004c0bc0,FUN_004c0bc0,unknown,0,272
004c0d30,FUN_004c0d30,unknown,0,43
004c0e40,FUN_004c0e40,unknown,0,40
004c0f50,FUN_004c0f50,unknown,0,147
004c10c0,FUN_004c10c0,unknown,0,75
004c1140,FUN_004c1140,unknown,0,89
004c11a0,FUN_004c11a0,unknown,0,6
004c11b0,FUN_004c11b0,unknown,0,6
004c11c0,FUN_004c11c0,unknown,0,27
004c11e0,FUN_004c11e0,unknown,0,66
004c15b0,FUN_004c15b0,unknown,0,189
004c1670,FUN_004c1670,unknown,0,445
004c1830,FUN_004c1830,unknown,0,834
004c1b80,FUN_004c1b80,unknown,0,47
004c1bb0,FUN_004c1bb0,unknown,0,245
004c1cb0,FUN_004c1cb0,unknown,0,195
004c1d80,FUN_004c1d80,unknown,0,179
004c1e40,FUN_004c1e40,unknown,0,300
004c1f70,FUN_004c1f70,unknown,0,172
004c2020,FUN_004c2020,unknown,0,448
004c21e0,FUN_004c21e0,unknown,0,91
004c2240,FUN_004c2240,unknown,0,216
004c2320,FUN_004c2320,unknown,0,29
004c2340,FUN_004c2340,unknown,0,115
004c23e0,FUN_004c23e0,unknown,0,802
004c2710,Lexer_ValidateMessageHandler,unknown,0,298
004c2840,FUN_004c2840,unknown,0,78
004c2890,Lexer_ParseModify,unknown,0,13
004c28a0,Lexer_ParseDuplicate,unknown,0,13
004c28b0,Lexer_ParseModifyOrDuplicate,unknown,0,646
004c2b40,FUN_004c2b40,unknown,0,1125
004c2fb0,FUN_004c2fb0,unknown,0,192
004c3070,FUN_004c3070,unknown,0,547
004c32a0,FUN_004c32a0,unknown,0,262
004c33b0,FUN_004c33b0,unknown,0,41
004c33e0,FUN_004c33e0,unknown,0,77
004c3430,FUN_004c3430,unknown,0,963
004c3800,FUN_004c3800,unknown,0,272
004c3910,FUN_004c3910,unknown,0,652
004c3ba0,FUN_004c3ba0,unknown,0,36
004c3bd0,FUN_004c3bd0,unknown,0,112
004c3c40,FUN_004c3c40,unknown,0,93
004c3ca0,FUN_004c3ca0,unknown,0,71
004c41d0,FUN_004c41d0,unknown,0,54
004c4f50,FUN_004c4f50,unknown,0,54
004c5450,FUN_004c5450,unknown,0,71
004c6650,FUN_004c6650,unknown,0,34
004c709f,_control87_,unknown,0,76
004c70f0,FUN_004c70f0,unknown,0,221
004c7580,FUN_004c7580,unknown,0,54
004c7ac0,FUN_004c7ac0,unknown,0,38
004c7ce0,FUN_004c7ce0,unknown,0,96
004c7d40,FUN_004c7d40,unknown,0,65
004c7d90,FUN_004c7d90,unknown,0,94
004c7eb0,FUN_004c7eb0,unknown,0,64
004c7ef0,FUN_004c7ef0,unknown,0,318
004c8030,FUN_004c8030,unknown,0,145
004c80d0,FUN_004c80d0,unknown,0,111
004c8140,FUN_004c8140,unknown,0,78
004c8190,FUN_004c8190,unknown,0,246
004c8290,FUN_004c8290,unknown,0,52
004c82d0,Method_FindByIndex,unknown,0,43
004c8470,FUN_004c8470,unknown,0,584
004c86c0,FUN_004c86c0,unknown,0,130
004c8750,FUN_004c8750,unknown,0,173
004c8850,FUN_004c8850,unknown,0,236
004c8940,FUN_004c8940,unknown,0,38
004c8970,FUN_004c8970,unknown,0,80
004c9070,FUN_004c9070,unknown,0,91
004c90d0,FUN_004c90d0,unknown,0,63
004c9110,FUN_004c9110,unknown,0,154
004c91b0,FUN_004c91b0,unknown,0,132
004c9240,FUN_004c9240,unknown,0,109
004c92b0,FUN_004c92b0,unknown,0,34
004c9730,FUN_004c9730,unknown,0,847
004c9a80,FUN_004c9a80,unknown,0,113
004c9b00,FUN_004c9b00,unknown,0,116
004c9b80,FUN_004c9b80,unknown,0,158
004c9c20,FUN_004c9c20,unknown,0,385
004c9db0,FUN_004c9db0,unknown,0,98
004c9e20,FUN_004c9e20,unknown,0,226
004c9f10,FUN_004c9f10,unknown,0,651
004ca1a0,FUN_004ca1a0,unknown,0,666
004ca440,FUN_004ca440,unknown,0,86
004ca4a0,FUN_004ca4a0,unknown,0,70
004ca4f0,FUN_004ca4f0,unknown,0,45
004ca520,FUN_004ca520,unknown,0,88
004ca580,FUN_004ca580,unknown,0,93
004ca5e0,FUN_004ca5e0,unknown,0,82
004ca640,FUN_004ca640,unknown,0,425
004ca7f0,FUN_004ca7f0,unknown,0,294
004ca920,FUN_004ca920,unknown,0,189
004ca9e0,FUN_004ca9e0,unknown,0,110
004caa50,FUN_004caa50,unknown,0,801
004cade0,FUN_004cade0,unknown,0,430
004cb280,FUN_004cb280,unknown,0,75
004cb2d0,FUN_004cb2d0,unknown,0,190
004cb390,FUN_004cb390,unknown,0,249
004cb490,FUN_004cb490,unknown,0,197
004cb560,FUN_004cb560,unknown,0,38
004cb590,FUN_004cb590,unknown,0,80
004cb810,FUN_004cb810,unknown,0,96
004cb870,FUN_004cb870,unknown,0,63
004cb8b0,FUN_004cb8b0,unknown,0,120
004cbad0,FUN_004cbad0,unknown,0,406
004cbc70,FUN_004cbc70,unknown,0,349
004cc010,FUN_004cc010,unknown,0,236
004cc2e0,FUN_004cc2e0,unknown,0,97
004cc3d0,unknown_libname_14,unknown,0,1
004cc400,FUN_004cc400,unknown,0,6
004cc480,FUN_004cc480,unknown,0,173
004cc530,FUN_004cc530,unknown,0,53
004cc6c0,Lexer_ParseDefglobal,unknown,0,411
004cc860,FUN_004cc860,unknown,0,369
004cc9e0,FUN_004cc9e0,unknown,0,107
004cca50,FUN_004cca50,unknown,0,68
004ccaa0,FUN_004ccaa0,unknown,0,41
004cccd0,FUN_004cccd0,unknown,0,96
004ccd30,FUN_004ccd30,unknown,0,65
004ccd80,FUN_004ccd80,unknown,0,162
004cce70,FUN_004cce70,unknown,0,80
004ccec0,FUN_004ccec0,unknown,0,623
004cd180,FUN_004cd180,unknown,0,29
004cd6d0,FUN_004cd6d0,unknown,0,22
004cd6f0,FUN_004cd6f0,unknown,0,159
004cd790,FUN_004cd790,unknown,0,56
004cd7d0,FUN_004cd7d0,unknown,0,116
004cd900,FUN_004cd900,unknown,0,154
004cd9f0,FUN_004cd9f0,unknown,0,588
004cdc40,FUN_004cdc40,unknown,0,248
004cdde0,FUN_004cdde0,unknown,0,345
004cdf40,FUN_004cdf40,unknown,0,14
004cdf60,FUN_004cdf60,unknown,0,30
004ce360,FUN_004ce360,unknown,0,216
004ce440,FUN_004ce440,unknown,0,72
004ce4a0,FUN_004ce4a0,unknown,0,117
004ce520,FUN_004ce520,unknown,0,15
004ce740,FUN_004ce740,unknown,0,335
004cf2f0,FUN_004cf2f0,unknown,0,65
004cf340,FUN_004cf340,unknown,0,55
004cf380,FUN_004cf380,unknown,0,42
004cf3b0,FUN_004cf3b0,unknown,0,200
004cf480,FUN_004cf480,unknown,0,633
004cf700,FUN_004cf700,unknown,0,109
004cf770,FUN_004cf770,unknown,0,143
004cf800,FUN_004cf800,unknown,0,492
004cf9f0,FUN_004cf9f0,unknown,0,116
004cfa70,FUN_004cfa70,unknown,0,575
004cfcb0,FUN_004cfcb0,unknown,0,125
004cfd30,FUN_004cfd30,unknown,0,71
004cfd80,FUN_004cfd80,unknown,0,41
004cfdb0,FUN_004cfdb0,unknown,0,80
004cff30,FUN_004cff30,unknown,0,80
004d0560,FUN_004d0560,unknown,0,245
004d0660,FUN_004d0660,unknown,0,171
004d0710,FUN_004d0710,unknown,0,140
004d07a0,FUN_004d07a0,unknown,0,337
004d0900,FUN_004d0900,unknown,0,91
004d0960,FUN_004d0960,unknown,0,63
004d09a0,FUN_004d09a0,unknown,0,820
004d0ce0,FUN_004d0ce0,unknown,0,514
004d0ef0,FUN_004d0ef0,unknown,0,685
004d11a0,FUN_004d11a0,unknown,0,250
004d12a0,FUN_004d12a0,unknown,0,196
004d1370,FUN_004d1370,unknown,0,369
004d14f0,FUN_004d14f0,unknown,0,202
004d15c0,FUN_004d15c0,unknown,0,250
004d20f0,FUN_004d20f0,unknown,0,193
004d21c0,FUN_004d21c0,unknown,0,442
004d25e0,FUN_004d25e0,unknown,0,68
004d2630,FUN_004d2630,unknown,0,130
004d26c0,FUN_004d26c0,unknown,0,95
004d2720,FUN_004d2720,unknown,0,178
004d27e0,FUN_004d27e0,unknown,0,178
004d28a0,FUN_004d28a0,unknown,0,192
004d2960,FUN_004d2960,unknown,0,64
004d29a0,FUN_004d29a0,unknown,0,199
004d2ab0,FUN_004d2ab0,unknown,0,9
004d2ac0,FUN_004d2ac0,unknown,0,119
004d2b40,FUN_004d2b40,unknown,0,59
004d2b80,FUN_004d2b80,unknown,0,79
004d2bd0,FUN_004d2bd0,unknown,0,578
004d2e20,FUN_004d2e20,unknown,0,296
004d2f50,FUN_004d2f50,unknown,0,68
004d2fa0,FUN_004d2fa0,unknown,0,68
004d2ff0,FUN_004d2ff0,unknown,0,199
004d30c0,FUN_004d30c0,unknown,0,164
004d3170,FUN_004d3170,unknown,0,215
004d3250,FUN_004d3250,unknown,0,468
004d3ac0,FUN_004d3ac0,unknown,0,149
004d3b60,FUN_004d3b60,unknown,0,237
004d3c50,FUN_004d3c50,unknown,0,129
004d3ce0,FUN_004d3ce0,unknown,0,217
004d3dc0,FUN_004d3dc0,unknown,0,68
004d3e10,FUN_004d3e10,unknown,0,232
004d3f00,FUN_004d3f00,unknown,0,183
004d3fc0,FUN_004d3fc0,unknown,0,168
004d4070,FUN_004d4070,unknown,0,249
004d4170,FUN_004d4170,unknown,0,237
004d4260,FUN_004d4260,unknown,0,87
004d4390,FUN_004d4390,unknown,0,592
004d45e0,FUN_004d45e0,unknown,0,73
004d4690,bcopy_,unknown,0,1
004d47b0,_ismbdprint__0,unknown,0,1
004d4aa0,FUN_004d4aa0,unknown,0,144
004d4b30,FUN_004d4b30,unknown,0,224
004d4c50,FUN_004d4c50,unknown,0,34
004d4c80,FUN_004d4c80,unknown,0,48
004d4cb0,FUN_004d4cb0,unknown,0,146
004d4d50,FUN_004d4d50,unknown,0,74
004d4da0,FUN_004d4da0,unknown,0,1062
004d51d0,FUN_004d51d0,unknown,0,155
004d5270,FUN_004d5270,unknown,0,1020
004d5670,FUN_004d5670,unknown,0,37
004d5780,FUN_004d5780,unknown,0,234
004d5a40,FUN_004d5a40,unknown,0,10
004d5a60,FUN_004d5a60,unknown,0,216
004d5b40,FUN_004d5b40,unknown,0,633
004d5dc0,FUN_004d5dc0,unknown,0,144
004d5e50,FUN_004d5e50,unknown,0,112
004d65b0,FUN_004d65b0,unknown,0,51
004d65f0,FUN_004d65f0,unknown,0,189
004d66b0,FUN_004d66b0,unknown,0,252
004d67b0,FUN_004d67b0,unknown,0,107
004d681c,IF@DACOS,unknown,0,61
004d6859,acos_,unknown,0,1
004d6866,IF@ASIN,unknown,0,27
004d6881,asin_,unknown,0,1
004d688e,IF@DSINH,unknown,0,52
004d68c2,IF@DCOSH,unknown,0,58
004d68fc,IF@DTANH,unknown,0,117
004d6971,FUN_004d6971,unknown,0,4
004d6975,FUN_004d6975,unknown,0,10
004d697f,cosh_,unknown,0,1
004d698b,sinh_,unknown,0,1
004d6997,tanh_,unknown,0,1
004d69a3,ceil_,unknown,0,27
004d69be,IF@DPOW,unknown,0,307
004d6af1,FUN_004d6af1,unknown,0,35
004d6b14,pow_,unknown,0,1
004d6b24,floor_,unknown,0,60
004d6b60,FUN_004d6b60,unknown,0,72
004d6bb0,FUN_004d6bb0,unknown,0,587
004d6e00,FUN_004d6e00,unknown,0,654
004d7090,FUN_004d7090,unknown,0,663
004d7330,FUN_004d7330,unknown,0,613
004d75a0,FUN_004d75a0,unknown,0,603
004d7800,FUN_004d7800,unknown,0,729
004d7ae0,FUN_004d7ae0,unknown,0,86
004d7b40,FUN_004d7b40,unknown,0,65
004d7b90,FUN_004d7b90,unknown,0,65
004d7be0,FUN_004d7be0,unknown,0,86
004d7c40,FUN_004d7c40,unknown,0,128
004d7cc0,FUN_004d7cc0,unknown,0,964
004d8090,FUN_004d8090,unknown,0,83
004d80f0,FUN_004d80f0,unknown,0,44
004d8150,FUN_004d8150,unknown,0,100
004d8650,FUN_004d8650,unknown,0,475
004d8830,FUN_004d8830,unknown,0,156
004d88cc,__Slash_C_,unknown,0,12
004d88d8,spawnlp_,unknown,0,22
004d88f0,W?_fn_init$n__v_3,unknown,0,183
004d89b0,FUN_004d89b0,unknown,0,311
004d9471,FUN_004d9471,unknown,0,148
004d9506,__FDFS,unknown,0,76
004d9552,__I8M,unknown,0,28
004d956e,nullsub_14,unknown,0,1
004d9593,__wcpp_4_ts_size__,unknown,0,34
004d95cf,__wcpp_4_bit_test__,unknown,0,1
004d95ed,__wcpp_4_bit_off__,unknown,0,1
004d9607,_nrealloc_,unknown,0,122
004d9681,allocate_,unknown,0,1
004d9686,__setenvp_,unknown,0,1
004d9743,wcslen_,unknown,0,19
004d9756,memcpy_,unknown,0,37
004d977e,__CInitThread_,unknown,0,3
004d9781,_beginthread_,unknown,0,1
004d9788,_endthread_,unknown,0,7
004d978f,__initthread_,unknown,0,7
004d9796,__RegisterThreadData_,unknown,0,1
004d9921,_mbsnicmp_,unknown,0,114
004d9993,wcstombs_,unknown,0,182
004d9a4a,__ZBuf2LD,unknown,0,98
004d9aac,FUN_004d9aac,unknown,0,65
004d9af9,__cvt_,unknown,0,1
004d9b80,nullsub_33,unknown,0,1
004d9b90,FUN_004d9b90,unknown,0,174
004d9c40,Lexer_ParseRuleRHS,unknown,0,298
004d9d70,FUN_004d9d70,unknown,0,304
004d9ea0,FUN_004d9ea0,unknown,0,43
004d9ed0,FUN_004d9ed0,unknown,0,80
004d9f20,FUN_004d9f20,unknown,0,169
004d9fd0,Lexer_ParseDeclareOptions,unknown,0,460
004da1a0,FUN_004da1a0,unknown,0,191
004da260,FUN_004da260,unknown,0,121
004da2e0,FUN_004da2e0,unknown,0,457
004da393,FUN_004da393,unknown,0,27
004da4b4,FUN_004da4b4,unknown,0,27
004da4e0,FUN_004da4e0,unknown,0,1017
004da8e0,FUN_004da8e0,unknown,0,146
004da980,FUN_004da980,unknown,0,136
004daa10,FUN_004daa10,unknown,0,222
004daaf0,FUN_004daaf0,unknown,0,62
004dab30,FUN_004dab30,unknown,0,231
004dac20,FUN_004dac20,unknown,0,59
004dac60,FUN_004dac60,unknown,0,14
004dac70,FUN_004dac70,unknown,0,49
004dacb0,FUN_004dacb0,unknown,0,93
004dad10,FUN_004dad10,unknown,0,7
004dad20,FUN_004dad20,unknown,0,88
004dad80,FUN_004dad80,unknown,0,63
004dadc0,FUN_004dadc0,unknown,0,48
004db6b0,FUN_004db6b0,unknown,0,407
004db850,FUN_004db850,unknown,0,97
004db8c0,FUN_004db8c0,unknown,0,14
004db8d0,FUN_004db8d0,unknown,0,203
004db9a0,FUN_004db9a0,unknown,0,314
004dbae0,FUN_004dbae0,unknown,0,742
004dbe40,FUN_004dbe40,unknown,0,60
004dbe80,FUN_004dbe80,unknown,0,1740
004dc550,FUN_004dc550,unknown,0,115
004dc5d0,FUN_004dc5d0,unknown,0,222
